userName,score,content,at
A Google user,5,Amazing,2025-06-03 21:13:22
A Google user,4,hanya bisa pin 3 chat. app kompetitor sebelah sudah bisa pin sampai 5.,2025-06-03 21:12:38
A Google user,5,good 👍,2025-06-03 21:12:37
A Google user,1,whatsapp verification code not received emergency for me please send me verification code.,2025-06-03 21:12:29
A Google user,5,mi account guess hacked right now please check it out for me,2025-06-03 21:11:56
A Google user,5,bedt,2025-06-03 21:11:28
A Google user,5,super,2025-06-03 21:11:26
A Google user,5,this app is good,2025-06-03 21:11:03
A Google user,5,gooyda app us,2025-06-03 21:10:52
A Google user,1,due sapm,2025-06-03 21:08:57
A Google user,5,This app us very useful.,2025-06-03 21:08:26
A Google user,2,Very nice,2025-06-03 21:08:08
A Google user,1,Forces the AI features down your throat.,2025-06-03 21:06:58
A Google user,5,good,2025-06-03 21:06:46
A Google user,5,adain fitur comment section di channel dong,2025-06-03 21:06:38
A Google user,2,Well in writing,2025-06-03 21:06:23
A Google user,5,Nice,2025-06-03 21:06:20
A Google user,4,great,2025-06-03 21:06:04
A Google user,5,good one,2025-06-03 21:05:42
A Google user,5,ოკ,2025-06-03 21:04:31
A Google user,5,simple,2025-06-03 21:04:27
A Google user,5,ممتاز,2025-06-03 21:03:44
A Google user,5,good,2025-06-03 21:02:46
A Google user,5,❤️❤️❤️❤,2025-06-03 21:02:04
A Google user,5,nice no,2025-06-03 21:01:47
A Google user,1,whay this app running in background,2025-06-03 21:00:09
A Google user,1,Apps are remaining on panding,2025-06-03 21:00:00
A Google user,5,nice app,2025-06-03 20:59:04
A Google user,1,There is account band and submit the review application for use of what's app again in 24 hour. This is bad and it occur many time,2025-06-03 20:59:01
A Google user,5,I love it,2025-06-03 20:58:24
A Google user,5,👍,2025-06-03 20:58:05
A Google user,5,chat on my whatsup,2025-06-03 20:57:59
A Google user,5,nice for chatting and answering educational work and passing information across.,2025-06-03 20:57:52
A Google user,5,very Good!,2025-06-03 20:57:17
A Google user,3,"please do a setting for photo delete. that is when I go for delete a photo from WhatsApp after one day that the only showing ""delete for me"". so that my suggestion is that change that to for all time ""delete everyone"". Please.",2025-06-03 20:55:44
A Google user,5,Very good,2025-06-03 20:55:16
A Google user,5,out class invention......,2025-06-03 20:55:11
A Google user,5,"Hey everyone, I've been using WhatsApp for a while now and I have to say—it's fantastic! The app is super user-friendly and makes staying connected with friends and family a breeze. The quality of voice and video calls is consistently excellent, and the end-to-end encryption gives me peace of mind knowing my conversations are secure. Plus, I really appreciate the regular updates that add helpful features while keeping the interface clean a",2025-06-03 20:54:56
A Google user,5,Very super app,2025-06-03 20:54:48
A Google user,5,nice,2025-06-03 20:54:30
A Google user,1,"I'm not happy about emoji's, there is no Hyena emoji but you have space even if there is certain amount of emoji's to be putted. you need to remove one mouse, Grey or white mouse you need to put a Hyena. please!",2025-06-03 20:54:05
A Google user,5,Amazing. But sometimes suddenly stops and show This account can no longer use WhatsApp. Reason not known,2025-06-03 20:53:41
A Google user,5,🤩🤩🤩🤩🤩🤩,2025-06-03 20:52:52
A Google user,2,"messaging works great, but an update around the last couple months broke something with the calls feature. it won't display a notification on the notification bar when someone is calling and it also won't display the main call screen unless I enter the app and select the chat of the person who is calling me. all notifications and things are enabled. just noticed that from one day to the next, calla weren't displaying the usual ""answer"" screen",2025-06-03 20:52:40
A Google user,5,yah bade acche dekha call me dad hai and friend and brother and sister and mom and best friend becauliful whatsapp!,2025-06-03 20:52:20
A Google user,2,please sir open my banned number because it's my personal number ❤❤❤,2025-06-03 20:52:03
A Google user,5,Ohh I just love this app...😩🫶,2025-06-03 20:51:10
A Google user,5,supwr,2025-06-03 20:50:33
A Google user,4,good,2025-06-03 20:48:41
A Google user,5,good,2025-06-03 20:48:34
A Google user,1,Good app,2025-06-03 20:48:26
A Google user,5,Tanks for this file,2025-06-03 20:48:18
A Google user,5,good,2025-06-03 20:48:12
A Google user,5,verynice,2025-06-03 20:47:41
A Google user,5,This application very useful us thank you.,2025-06-03 20:47:25
A Google user,5,good,2025-06-03 20:46:59
A Google user,5,why my whatsapp app is not showing on my mobile screen,2025-06-03 20:45:27
A Google user,5,this app is very best and useful,2025-06-03 20:45:25
A Google user,4,אני מורידה כוכב אחד כי יש בעיות לפעמים בערוצים,2025-06-03 20:44:59
A Google user,1,I want to update it,2025-06-03 20:43:09
A Google user,5,it's good,2025-06-03 20:42:09
A Google user,1,Very bad,2025-06-03 20:41:45
A Google user,5,So good,2025-06-03 20:41:18
A Google user,5,good,2025-06-03 20:41:12
A Google user,5,my favourite,2025-06-03 20:41:03
A Google user,5,I am using whatsapp,2025-06-03 20:41:02
A Google user,5,good 👍👍👍,2025-06-03 20:40:07
A Google user,5,good,2025-06-03 20:40:05
A Google user,1,"mau post saluran wa sering eror, tiba tiba pending padahal jaringan lancar. tolong segera di fix dong",2025-06-03 20:39:07
A Google user,5,Great app,2025-06-03 20:39:04
A Google user,5,not good,2025-06-03 20:39:02
A Google user,4,"very good app. undoubtedly the best app for communicating with friends and family. My suggestion is in a way to manage data and to make backing chat history easier. voice and audio messages should not be downloaded automatically, especially in group chats. Just like pictures and videos, users should be able to decide if they want to download voice messages. secondly, during chat backups, users should be able to decide if they want to include videos, pictures, audio or chat/ text only",2025-06-03 20:38:33
A Google user,5,very good,2025-06-03 20:37:37
A Google user,1,Today i was trying to verify my whats app. And its telling me that it will send a code after 7 hours,2025-06-03 20:37:24
A Google user,5,I love this app so much because it is in tresting and fun and easy to update,2025-06-03 20:36:38
A Google user,1,i have bad experience with whatsapp my account is banned just because I changed my WhatsApp profile full black image and after that I have set so many emails to WhatsApp support but my issue not resolved yet I am requesting whatsapp please activate my account,2025-06-03 20:36:30
A Google user,5,Great app hands down!,2025-06-03 20:36:03
A Google user,1,after a while it locked me out of my account nxx,2025-06-03 20:35:45
A Google user,3,WhatsApp copy😅😅,2025-06-03 20:35:39
A Google user,5,good,2025-06-03 20:35:29
A Google user,5,very good,2025-06-03 20:34:16
A Google user,4,good,2025-06-03 20:34:06
A Google user,1,my pic always broken idk why...can please check this issue,2025-06-03 20:34:01
A Google user,5,good,2025-06-03 20:33:25
A Google user,1,awed,2025-06-03 20:33:15
A Google user,5,వెరీ వండర్ఫుల్ ఐ యాం సో హ్యాపీ ipl క్రికెట్ విరాట్ కోహ్లీ ఇస్ ద వెరీ వండర్ఫుల్ క్రికెట్ ఐ యాం వెరీ హ్యాపీ టుడే విరాట్ కోహ్లీ వీడియోస్ వెరీ వండర్ఫుల్ ipl ఆర్ బెంగళూరు బుల్స్ ఫాలోయింగ్ ఐ యామ్ వెరీ హ్యాపీ బెంగళూరు ఫుల్ హ్యాపీ యు ఆర్ వెరీ వండర్ఫుల్ ఐ యాం వెరీ హ్యాపీ ఆర్ స్టేటస్ ఆర్ ఫ్రెండ్స్ ఆర్ వెరీ వండర్ఫుల్ మూమెంట్ whatsapp ఈజ్ ద వన్ రిలేషన్ వెరీ వండర్ఫుల్ whatsapp మై రిలేషన్షిప్ మై ఫ్రెండ్ ఆర్ బోత్ సైడ్ యు ఆర్ వెరీ వండర్ఫుల్ ipl సీజన్ గెలుస్తుందా అని విరాట్ కోహ్లీ చాలా బాధపడుతున్నాడు కాబట్టి విర,2025-06-03 20:33:04
A Google user,1,after recent update archived chats just get pushed out and show as unarchived Why? this is system error please fix it,2025-06-03 20:32:11
A Google user,1,Good,2025-06-03 20:31:58
A Google user,5,new WhatsApp,2025-06-03 20:31:44
A Google user,4,More best,2025-06-03 20:30:52
A Google user,5,Excellent can u make your add so can enlarge thanks,2025-06-03 20:30:12
A Google user,5,good,2025-06-03 20:29:08
A Google user,1,now everytime u try to send a gif u have to choose whether to send it as a sticker or as a gif. IM SENDING A GIF SO WHY DO I HAVE TO CHOOSE IT AGAIN?!?!! no way to set the default as gif or sticker. whatsapp is becoming like apple and samsung doing WAY TOO MUCH UPDATE: this thing uses Foursquare to send your location 🤦🏽‍♀️FOURSQAURE IS LONG DEAD WHATSAPP COME INTO THE YEAR 2025 WHY LIMIT US TO 4 DEVICES?!?! esp now that its available on ipads. Just stupid,2025-06-03 20:28:39
A Google user,5,nice,2025-06-03 20:27:53
A Google user,4,nice,2025-06-03 20:27:32
A Google user,5,it's good,2025-06-03 20:27:27
A Google user,5,excellent,2025-06-03 20:27:24
A Google user,5,Very good,2025-06-03 20:27:17
A Google user,5,Typing is quick and fast,2025-06-03 20:26:55
A Google user,5,good one,2025-06-03 20:26:08
A Google user,5,Best app in the world,2025-06-03 20:25:22
A Google user,1,"Someone is using my facebook account using this whatsapp, I'll give you a 5 star rating if you remove that device from my whatsapp account",2025-06-03 20:24:56
A Google user,5,This product is very useful and very good product.Iam very happy.,2025-06-03 20:24:25
A Google user,3,bahan ho gaya hai WhatsApp,2025-06-03 20:23:45
A Google user,5,good,2025-06-03 20:23:38
A Google user,5,best talking app,2025-06-03 20:23:27
A Google user,5,best communication appk,2025-06-03 20:23:13
A Google user,5,whatsapp download,2025-06-03 20:21:45
A Google user,3,better,2025-06-03 20:21:19
A Google user,3,I'm not able to share contacts on my WhatsApp.. how do I fix this? have already tried uninstalling and reinstalling,2025-06-03 20:19:37
A Google user,5,very good 😊,2025-06-03 20:19:01
A Google user,1,status don't show whatsapp please help me,2025-06-03 20:18:22
A Google user,5,how about having one time feature to the status update?,2025-06-03 20:18:14
A Google user,5,good,2025-06-03 20:17:39
A Google user,5,Support,2025-06-03 20:17:34
A Google user,4,Awesome 👍💯 app,2025-06-03 20:17:32
A Google user,5,great amzaingggg,2025-06-03 20:15:25
A Google user,5,naic,2025-06-03 20:15:12
A Google user,5,The best of all,2025-06-03 20:14:45
A Google user,5,veery good product,2025-06-03 20:14:43
A Google user,5,Best,2025-06-03 20:14:42
A Google user,4,amazing,2025-06-03 20:12:38
A Google user,5,"what's app is an excellent messaging app that makes communication easy and efficient. it's allows a voice and video call, it's the best business chat app I have ever seen, l m barely able to find what I m looking for. the app is really good, fast, and reliable, and it has great applications for sending and receiving messages. the application works well on my device. I love it personally and business wise. your help would be greatly appreciated. thanks you.",2025-06-03 20:11:47
A Google user,5,I just lo love WhatsApp,2025-06-03 20:11:44
A Google user,5,not working,2025-06-03 20:11:15
A Google user,5,my experience so good,2025-06-03 20:11:04
A Google user,5,ok,2025-06-03 20:08:22
A Google user,5,good,2025-06-03 20:08:10
A Google user,1,worst..👎🏻,2025-06-03 20:07:41
A Google user,5,My WhatsApp is not open.,2025-06-03 20:07:39
A Google user,1,not working,2025-06-03 20:07:31
A Google user,5,super,2025-06-03 20:07:11
A Google user,4,good,2025-06-03 20:05:17
A Google user,5,watpsa open,2025-06-03 20:04:23
A Google user,5,Is good for communicate with my family and friends,2025-06-03 20:04:20
A Google user,5,good,2025-06-03 20:04:15
A Google user,1,whats wrong. why my account is not qorking without any fault. i just uses for work not any stuff. i want my account start now.,2025-06-03 20:03:43
A Google user,5,❤️❤️❤️Good App to connect with family and friends.❤️❤️❤️,2025-06-03 20:03:26
A Google user,1,nice 🙂,2025-06-03 20:02:03
A Google user,5,good,2025-06-03 20:01:08
A Google user,5,"WhatsApp,,,,,,,, you are the best",2025-06-03 20:00:58
A Google user,5,good app,2025-06-03 20:00:26
A Google user,5,great thanks so,2025-06-03 19:59:55
A Google user,5,♥️,2025-06-03 19:58:24
